date,85,90,95,100
2022-01-25 18:45:00+01:00,0.1167,0.0454,0.0206,0.0105
2022-01-25 18:50:00+01:00,0.1182,0.0459,0.0208,0.0106
2022-01-25 19:00:00+01:00,0.1164,0.0451,0.0204,0.0104
2022-01-25 19:05:00+01:00,0.118,0.0457,0.0207,0.0105
2022-01-25 19:10:00+01:00,0.1195,0.0465,0.0211,0.0107
2022-01-25 19:15:00+01:00,0.1181,0.046,0.0209,0.0106
2022-01-25 19:20:00+01:00,0.116,0.0452,0.0205,0.0104
2022-01-25 19:30:00+01:00,0.1141,0.0445,0.0203,0.0103
2022-01-25 19:40:00+01:00,0.1131,0.0441,0.0201,0.0102
2022-01-25 19:45:00+01:00,0.1106,0.0433,0.0198,0.0101
2022-01-25 19:50:00+01:00,0.1098,0.043,0.0197,0.01
2022-01-25 20:00:00+01:00,0.1088,0.0427,0.0195,0.0099
2022-01-25 20:10:00+01:00,0.1105,0.0433,0.0198,0.0101
2022-01-25 20:15:00+01:00,0.1115,0.0437,0.02,0.0102
2022-01-25 20:20:00+01:00,0.1117,0.0439,0.0201,0.0103
2022-01-25 20:30:00+01:00,0.1074,0.0422,0.0193,0.0099
2022-01-25 20:40:00+01:00,0.1057,0.0415,0.019,0.0097
2022-01-25 20:45:00+01:00,0.1069,0.042,0.0192,0.0098
2022-01-25 20:50:00+01:00,0.1072,0.0421,0.0193,0.0098
2022-01-25 21:00:00+01:00,0.1071,0.0421,0.0193,0.0098
2022-01-25 21:10:00+01:00,0.1045,0.0409,0.0187,0.0095
2022-01-25 21:15:00+01:00,0.1043,0.0409,0.0187,0.0095
2022-01-25 21:20:00+01:00,0.1071,0.0421,0.0193,0.0098
2022-01-25 21:30:00+01:00,0.1089,0.0427,0.0195,0.0099
2022-01-25 21:40:00+01:00,0.1038,0.0407,0.0186,0.0095
2022-01-25 21:45:00+01:00,0.1087,0.0425,0.0194,0.0099
2022-01-25 21:50:00+01:00,0.1116,0.0437,0.02,0.0102
2022-01-25 22:00:00+01:00,0.1108,0.0433,0.0198,0.0101
2022-01-25 22:10:00+01:00,0.1114,0.0435,0.0198,0.0101
2022-01-25 22:15:00+01:00,0.1118,0.0437,0.0199,0.0101
2022-01-25 22:20:00+01:00,0.1059,0.0414,0.0188,0.0096
2022-01-25 22:40:00+01:00,0.1055,0.0412,0.0188,0.0096
2022-01-25 22:45:00+01:00,0.1112,0.0435,0.0198,0.0101
2022-01-25 22:50:00+01:00,0.1113,0.0435,0.0198,0.0101
2022-01-25 23:00:00+01:00,0.1145,0.0448,0.0205,0.0104
2022-01-25 23:12:00+01:00,0.1122,0.0439,0.02,0.0102
2022-01-25 23:30:00+01:00,0.1104,0.0432,0.0197,0.01
2022-01-25 23:35:00+01:00,0.1104,0.0432,0.0197,0.01
2022-01-26 00:00:00+01:00,0.1077,0.042,0.0192,0.0097
2022-01-26 00:05:00+01:00,0.117,0.0457,0.0208,0.0106
2022-01-26 00:30:00+01:00,0.1118,0.0436,0.0199,0.0101
2022-01-26 00:45:00+01:00,0.11,0.043,0.0196,0.01
2022-01-26 01:01:00+01:00,0.1068,0.0417,0.019,0.0097
2022-01-26 01:15:00+01:00,0.1149,0.0449,0.0205,0.0104
2022-01-26 01:35:00+01:00,0.1112,0.0434,0.0198,0.0101
2022-01-26 01:45:00+01:00,0.1073,0.0419,0.0191,0.0097
2022-01-26 01:55:00+01:00,0.1153,0.045,0.0205,0.0104
2022-01-26 02:05:00+01:00,0.1062,0.0415,0.019,0.0096
2022-01-26 02:15:00+01:00,0.1085,0.0424,0.0193,0.0098
2022-01-26 02:55:00+01:00,0.1069,0.0417,0.019,0.0097
2022-01-26 03:05:00+01:00,0.1101,0.043,0.0196,0.01
2022-01-26 03:15:00+01:00,0.1109,0.0433,0.0197,0.01
2022-01-26 03:35:00+01:00,0.1077,0.0421,0.0192,0.0098
2022-01-26 03:45:00+01:00,0.11,0.043,0.0196,0.01
2022-01-26 03:55:00+01:00,0.1103,0.0431,0.0196,0.01
2022-01-26 04:05:00+01:00,0.1171,0.0457,0.0208,0.0106
2022-01-26 04:15:00+01:00,0.1143,0.0446,0.0204,0.0103
2022-01-26 04:45:00+01:00,0.1149,0.0448,0.0204,0.0103
